project;version;CloneClassID;pcid;file;startline;endline;len;type;similarity;TD;CodeSmell;recurrence;newPath;debt/smell
jabref-4.0;4.0;35;2026;src/test/java/org/jabref/model/TreeNodeTest.java;526;537;11;3;83;1140;176;-1;0;6,477
jabref-4.0;4.0;35;2027;src/test/java/org/jabref/model/TreeNodeTest.java;540;552;12;3;83;1140;176;-1;0;6,477
jabref-4.0;4.0;36;2125;src/test/java/org/jabref/model/entry/BibEntryTests.java;49;62;13;3;75;780;124;2;1;6,29
jabref-4.0;4.0;36;2126;src/test/java/org/jabref/model/entry/BibEntryTests.java;65;78;13;3;75;780;124;-1;0;6,29
jabref-4.0;4.0;37;2486;src/test/java/org/jabref/shared/TestManager.java;16;28;12;3;75;124;26;1;1;4,769
jabref-4.0;4.0;37;6209;src/main/java/org/jabref/shared/DBMSConnection.java;59;72;13;3;75;161;31;1;1;5,194
jabref-4.0;4.0;37;7951;src/main/java/org/jabref/gui/preftabs/AppearancePrefsTab.java;63;77;14;3;75;720;98;1;1;7,347
jabref-4.0;4.0;38;2498;src/test/java/org/jabref/shared/DBMSProcessorTest.java;96;116;20;3;73;471;92;3;1;5,12
jabref-4.0;4.0;38;2500;src/test/java/org/jabref/shared/DBMSProcessorTest.java;132;148;16;3;73;471;92;-1;0;5,12
jabref-4.0;4.0;38;2503;src/test/java/org/jabref/shared/DBMSProcessorTest.java;174;187;13;3;73;471;92;-1;0;5,12
jabref-4.0;4.0;39;2526;src/test/java/org/jabref/architecture/TestArchitectureTests.java;52;75;23;3;83;134;31;1;1;4,323
jabref-4.0;4.0;39;2529;src/test/java/org/jabref/architecture/MainArchitectureTests.java;87;114;27;3;83;197;32;1;1;6,156
jabref-4.0;4.0;40;2555;src/test/java/org/jabref/gui/ParameterizedDialogNewEntryTest.java;67;87;20;3;88;198;51;2;1;3,882
jabref-4.0;4.0;40;2558;src/test/java/org/jabref/gui/ParameterizedDialogNewEntryTest.java;106;126;20;3;88;198;51;-1;0;3,882
jabref-4.0;4.0;41;2585;src/test/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModelTest.java;271;282;11;3;71;1320;132;2;1;10
jabref-4.0;4.0;41;2592;src/test/java/org/jabref/gui/journals/ManageJournalAbbreviationsViewModelTest.java;371;388;17;3;71;1320;132;-1;0;10
jabref-4.0;4.0;42;2604;src/test/java/org/jabref/gui/groups/GroupTreeViewModelTest.java;58;69;11;3;70;142;20;1;1;7,1
jabref-4.0;4.0;42;2614;src/test/java/org/jabref/gui/groups/GroupNodeViewModelTest.java;155;166;11;3;70;540;69;-1;0;7,826
jabref-4.0;4.0;45;2725;src/test/java/org/jabref/gui/keyboard/KeyBindingsDialogViewModelTest.java;41;51;10;3;90;287;36;4;1;7,972
jabref-4.0;4.0;45;2726;src/test/java/org/jabref/gui/keyboard/KeyBindingsDialogViewModelTest.java;54;71;17;3;90;287;36;-1;0;7,972
jabref-4.0;4.0;46;2731;src/test/java/org/jabref/gui/keyboard/KeyBindingsDialogViewModelTest.java;124;139;15;3;83;287;36;-1;0;7,972
jabref-4.0;4.0;46;2733;src/test/java/org/jabref/gui/keyboard/KeyBindingsDialogViewModelTest.java;157;173;16;3;83;287;36;-1;0;7,972
jabref-4.0;4.0;47;2780;src/test/java/org/jabref/gui/GUITest.java;50;65;15;3;76;165;33;2;1;5
jabref-4.0;4.0;47;2783;src/test/java/org/jabref/gui/GUITest.java;100;118;18;3;76;165;33;-1;0;5
jabref-4.0;4.0;48;2886;src/main/java/org/jabref/collab/StringChange.java;58;82;24;3;83;140;33;1;1;4,242
jabref-4.0;4.0;48;2909;src/main/java/org/jabref/collab/StringNameChange.java;41;72;31;3;83;98;28;1;1;3,5
jabref-4.0;4.0;49;2976;src/main/java/org/jabref/preferences/JabRefPreferences.java;1144;1157;13;3;71;2460;463;-1;0;5,313
jabref-4.0;4.0;49;3802;src/main/java/org/jabref/logic/remote/shared/Protocol.java;51;69;18;3;71;143;36;1;1;3,972
jabref-4.0;4.0;50;7528;src/main/java/org/jabref/gui/SaveOrderConfigDisplay.java;95;105;10;3;70;246;37;1;1;6,649
jabref-4.0;4.0;51;3094;src/main/java/org/jabref/logic/integrity/EditionChecker.java;36;52;16;3;75;53;15;1;1;3,533
jabref-4.0;4.0;51;3133;src/main/java/org/jabref/logic/integrity/MonthChecker.java;36;53;17;3;75;61;16;1;1;3,813
jabref-4.0;4.0;52;3111;src/main/java/org/jabref/logic/integrity/ISBNChecker.java;12;29;17;3;73;59;14;1;1;4,214
jabref-4.0;4.0;52;3146;src/main/java/org/jabref/logic/integrity/ISSNChecker.java;12;30;18;3;73;64;17;1;1;3,765
jabref-4.0;4.0;54;3422;src/main/java/org/jabref/logic/exporter/ModsExportFormat.java;228;238;10;3;72;960;156;3;1;6,154
jabref-4.0;4.0;54;3424;src/main/java/org/jabref/logic/exporter/ModsExportFormat.java;249;258;9;3;72;960;156;-1;0;6,154
jabref-4.0;4.0;54;3428;src/main/java/org/jabref/logic/exporter/ModsExportFormat.java;291;303;12;3;72;960;156;-1;0;6,154
jabref-4.0;4.0;55;3435;src/main/java/org/jabref/logic/exporter/OOCalcDatabase.java;37;54;17;3;93;396;36;2;1;11
jabref-4.0;4.0;55;3452;src/main/java/org/jabref/logic/exporter/OpenDocumentRepresentation.java;38;57;19;3;93;411;37;2;1;11,108
jabref-4.0;4.0;56;3436;src/main/java/org/jabref/logic/exporter/OOCalcDatabase.java;56;193;137;3;70;396;36;-1;0;11
jabref-4.0;4.0;56;3453;src/main/java/org/jabref/logic/exporter/OpenDocumentRepresentation.java;59;199;140;3;70;411;37;-1;0;11,108
jabref-4.0;4.0;57;3442;src/main/java/org/jabref/logic/exporter/OpenOfficeDocumentCreator.java;79;93;14;3;90;265;51;-1;0;5,196
jabref-4.0;4.0;57;3511;src/main/java/org/jabref/logic/exporter/OpenDocumentSpreadsheetCreator.java;96;111;15;3;90;409;57;-1;0;7,175
jabref-4.0;4.0;60;3458;src/main/java/org/jabref/logic/exporter/GroupSerializer.java;39;59;20;3;78;275;58;2;1;4,741
jabref-4.0;4.0;60;3459;src/main/java/org/jabref/logic/exporter/GroupSerializer.java;61;78;17;3;78;275;58;-1;0;4,741
jabref-4.0;4.0;61;3499;src/main/java/org/jabref/logic/exporter/BibtexDatabaseWriter.java;33;43;10;3;72;321;88;3;1;3,648
jabref-4.0;4.0;61;3503;src/main/java/org/jabref/logic/exporter/BibtexDatabaseWriter.java;117;127;10;3;72;321;88;-1;0;3,648
jabref-4.0;4.0;61;3501;src/main/java/org/jabref/logic/exporter/BibtexDatabaseWriter.java;62;73;11;3;72;321;88;-1;0;3,648
jabref-4.0;4.0;62;3717;src/main/java/org/jabref/logic/net/ProxyPreferences.java;54;105;51;3;73;279;77;1;1;3,623
jabref-4.0;4.0;62;6106;src/main/java/org/jabref/model/FieldChange.java;47;84;37;3;73;211;59;1;1;3,576
jabref-4.0;4.0;63;3828;src/main/java/org/jabref/logic/cleanup/ISSNCleanup.java;16;30;14;3;71;45;11;1;1;4,091
jabref-4.0;4.0;63;3841;src/main/java/org/jabref/logic/cleanup/FileLinksCleanup.java;20;36;16;3;71;42;12;1;1;3,5
jabref-4.0;4.0;65;3931;src/main/java/org/jabref/logic/openoffice/OOPreFormatter.java;18;178;160;3;86;540;125;2;1;4,32
jabref-4.0;4.0;65;4818;src/main/java/org/jabref/logic/layout/format/HTMLChars.java;17;179;162;3;86;600;132;2;1;4,545
jabref-4.0;4.0;66;3932;src/main/java/org/jabref/logic/openoffice/OOPreFormatter.java;180;223;43;3;88;540;125;-1;0;4,32
jabref-4.0;4.0;66;4819;src/main/java/org/jabref/logic/layout/format/HTMLChars.java;181;223;42;3;88;600;132;-1;0;4,545
jabref-4.0;4.0;67;4001;src/main/java/org/jabref/logic/openoffice/OOBibStyle.java;603;646;43;3;77;1380;331;-1;0;4,169
jabref-4.0;4.0;67;4002;src/main/java/org/jabref/logic/openoffice/OOBibStyle.java;656;704;48;3;77;1380;331;-1;0;4,169
jabref-4.0;4.0;68;4025;src/main/java/org/jabref/logic/importer/EntryBasedParserFetcher.java;52;70;18;3;81;39;19;1;1;2,053
jabref-4.0;4.0;68;4027;src/main/java/org/jabref/logic/importer/SearchBasedParserFetcher.java;54;74;20;3;81;43;21;1;1;2,048
jabref-4.0;4.0;69;4178;src/main/java/org/jabref/logic/importer/WebFetchers.java;66;79;13;3;80;222;38;2;1;5,842
jabref-4.0;4.0;69;4179;src/main/java/org/jabref/logic/importer/WebFetchers.java;81;95;14;3;80;222;38;-1;0;5,842
jabref-4.0;4.0;70;4232;src/main/java/org/jabref/logic/importer/fileformat/OvidImporter.java;60;72;12;3;81;720;158;1;1;4,557
jabref-4.0;4.0;70;4428;src/main/java/org/jabref/logic/importer/fileformat/MedlineImporter.java;122;135;13;3;81;1620;375;1;1;4,32
jabref-4.0;4.0;70;4362;src/main/java/org/jabref/logic/importer/fileformat/IsiImporter.java;69;88;19;3;81;1080;262;1;1;4,122
jabref-4.0;4.0;71;4256;src/main/java/org/jabref/logic/importer/fileformat/GvkParser.java;452;466;14;3;75;960;220;2;1;4,364
jabref-4.0;4.0;71;4257;src/main/java/org/jabref/logic/importer/fileformat/GvkParser.java;468;484;16;3;75;960;220;-1;0;4,364
jabref-4.0;4.0;72;4321;src/main/java/org/jabref/logic/importer/fileformat/BibtexParser.java;387;403;16;3;92;2160;432;2;1;5
jabref-4.0;4.0;72;4876;src/main/java/org/jabref/logic/layout/LayoutHelper.java;351;368;17;3;92;720;194;1;1;3,711
jabref-4.0;4.0;72;4322;src/main/java/org/jabref/logic/importer/fileformat/BibtexParser.java;405;421;16;3;92;2160;432;-1;0;5
jabref-4.0;4.0;73;4522;src/main/java/org/jabref/logic/importer/util/GroupsParser.java;105;118;13;3;78;419;116;4;1;3,612
jabref-4.0;4.0;73;4523;src/main/java/org/jabref/logic/importer/util/GroupsParser.java;120;135;15;3;78;419;116;-1;0;3,612
jabref-4.0;4.0;74;4525;src/main/java/org/jabref/logic/importer/util/GroupsParser.java;166;182;16;3;93;419;116;-1;0;3,612
jabref-4.0;4.0;74;4526;src/main/java/org/jabref/logic/importer/util/GroupsParser.java;184;200;16;3;93;419;116;-1;0;3,612
jabref-4.0;4.0;75;4655;src/main/java/org/jabref/logic/protectedterms/ProtectedTermsParser.java;47;56;9;3;80;295;51;-1;0;5,784
jabref-4.0;4.0;75;4656;src/main/java/org/jabref/logic/protectedterms/ProtectedTermsParser.java;58;68;10;3;80;295;51;-1;0;5,784
jabref-4.0;4.0;76;4743;src/main/java/org/jabref/logic/layout/format/AuthorAndsReplacer.java;17;48;31;3;84;101;21;1;1;4,81
jabref-4.0;4.0;76;4851;src/main/java/org/jabref/logic/layout/format/AuthorAndsCommaReplacer.java;17;45;28;3;84;95;19;1;1;5
jabref-4.0;4.0;77;4888;src/main/java/org/jabref/logic/layout/Layout.java;92;110;18;3;83;215;54;2;1;3,981
jabref-4.0;4.0;77;4889;src/main/java/org/jabref/logic/layout/Layout.java;118;133;15;3;83;215;54;-1;0;3,981
jabref-4.0;4.0;78;4918;src/main/java/org/jabref/logic/util/io/RegExpBasedFileFinder.java;55;66;11;3;70;371;92;1;1;4,033
jabref-4.0;4.0;78;5913;src/main/java/org/jabref/model/strings/StringUtil.java;382;392;10;3;70;960;295;3;1;3,254
jabref-4.0;4.0;79;5012;src/main/java/org/jabref/logic/util/strings/DiffHighlighting.java;25;65;40;3;88;321;57;2;1;5,632
jabref-4.0;4.0;79;5013;src/main/java/org/jabref/logic/util/strings/DiffHighlighting.java;67;101;34;3;88;321;57;-1;0;5,632
jabref-4.0;4.0;80;5112;src/main/java/org/jabref/model/groups/WordKeywordGroup.java;54;68;14;3;92;248;63;-1;0;3,937
jabref-4.0;4.0;80;5113;src/main/java/org/jabref/model/groups/WordKeywordGroup.java;71;84;13;3;92;248;63;-1;0;3,937
jabref-4.0;4.0;81;5292;src/main/java/org/jabref/model/entry/identifier/DOI.java;60;85;25;3;88;205;70;1;1;2,929
jabref-4.0;4.0;81;5307;src/main/java/org/jabref/model/entry/identifier/Eprint.java;55;80;25;3;88;168;53;1;1;3,17
jabref-4.0;4.0;82;5618;src/main/java/org/jabref/model/entry/AuthorList.java;411;438;27;3;80;540;175;-1;0;3,086
jabref-4.0;4.0;83;5918;src/main/java/org/jabref/model/strings/StringUtil.java;466;486;20;3;78;960;295;-1;0;3,254
jabref-4.0;4.0;83;5919;src/main/java/org/jabref/model/strings/StringUtil.java;496;516;20;3;78;960;295;-1;0;3,254
jabref-4.0;4.0;84;6140;src/main/java/org/jabref/JabRefExecutorService.java;70;88;18;3;76;313;89;-1;0;3,517
jabref-4.0;4.0;85;6160;src/main/java/org/jabref/shared/DBMSSynchronizer.java;258;268;10;3;70;600;169;2;1;3,55
jabref-4.0;4.0;85;6161;src/main/java/org/jabref/shared/DBMSSynchronizer.java;273;282;9;3;70;600;169;-1;0;3,55
jabref-4.0;4.0;85;8187;src/main/java/org/jabref/gui/fieldeditors/UrlEditorViewModel.java;39;49;10;3;70;79;22;1;1;3,591
jabref-4.0;4.0;86;6185;src/main/java/org/jabref/shared/DBMSProcessor.java;146;170;24;3;92;960;230;3;1;4,174
jabref-4.0;4.0;86;6265;src/main/java/org/jabref/shared/PostgreSQLProcessor.java;57;81;24;3;92;187;46;1;1;4,065
jabref-4.0;4.0;87;6195;src/main/java/org/jabref/shared/DBMSProcessor.java;488;505;17;3;75;960;230;-1;0;4,174
jabref-4.0;4.0;87;6196;src/main/java/org/jabref/shared/DBMSProcessor.java;510;522;12;3;75;960;230;-1;0;4,174
jabref-4.0;4.0;89;6658;src/main/java/org/jabref/gui/undo/UndoableFieldChange.java;46;61;15;3;91;109;36;2;1;3,028
jabref-4.0;4.0;89;6659;src/main/java/org/jabref/gui/undo/UndoableFieldChange.java;64;78;14;3;91;109;36;-1;0;3,028
jabref-4.0;4.0;90;6775;src/main/java/org/jabref/gui/mergeentries/EntryFetchAndMergeWorker.java;45;62;17;3;82;96;28;1;1;3,429
jabref-4.0;4.0;90;6793;src/main/java/org/jabref/gui/mergeentries/FetchAndMergeWorker.java;57;74;17;3;82;113;35;1;1;3,229
jabref-4.0;4.0;92;6971;src/main/java/org/jabref/gui/journals/UndoableAbbreviator.java;31;54;23;3;85;93;28;1;1;3,321
jabref-4.0;4.0;92;7008;src/main/java/org/jabref/gui/journals/UndoableUnabbreviator.java;28;51;23;3;85;79;22;1;1;3,591
jabref-4.0;4.0;93;7084;src/main/java/org/jabref/gui/groups/GroupDescriptions.java;37;66;29;3;75;299;50;2;1;5,98
jabref-4.0;4.0;93;7088;src/main/java/org/jabref/gui/groups/GroupDescriptions.java;96;121;25;3;75;299;50;-1;0;5,98
jabref-4.0;4.0;94;7616;src/main/java/org/jabref/gui/customentrytypes/FieldSetComponent.java;236;256;20;3;77;780;125;1;1;6,24
jabref-4.0;4.0;94;7631;src/main/java/org/jabref/gui/customentrytypes/EntryTypeList.java;51;76;25;3;77;238;55;1;1;4,327
jabref-4.0;4.0;95;7749;src/main/java/org/jabref/gui/search/SearchResultFrame.java;500;528;28;3;75;1200;250;1;1;4,8
jabref-4.0;4.0;95;8836;src/main/java/org/jabref/gui/importer/ImportInspectionDialog.java;1033;1056;23;3;75;3900;626;-1;0;6,23
jabref-4.0;4.0;96;7847;src/main/java/org/jabref/gui/preftabs/NameFormatterTab.java;87;195;108;3;76;660;135;-1;0;4,889
jabref-4.0;4.0;96;7935;src/main/java/org/jabref/gui/preftabs/XmpPrefsTab.java;56;152;96;3;76;480;92;3;1;5,217
jabref-4.0;4.0;97;7857;src/main/java/org/jabref/gui/preftabs/NameFormatterTab.java;221;243;22;3;71;660;135;-1;0;4,889
jabref-4.0;4.0;97;7944;src/main/java/org/jabref/gui/preftabs/XmpPrefsTab.java;162;180;18;3;71;480;92;-1;0;5,217
jabref-4.0;4.0;97;7880;src/main/java/org/jabref/gui/preftabs/TableColumnsTab.java;461;480;19;3;71;2040;331;-1;0;6,163
jabref-4.0;4.0;98;7946;src/main/java/org/jabref/gui/preftabs/XmpPrefsTab.java;191;212;21;3;90;480;92;-1;0;5,217
jabref-4.0;4.0;99;7886;src/main/java/org/jabref/gui/preftabs/TableColumnsTab.java;542;564;22;3;73;2040;331;-1;0;6,163
jabref-4.0;4.0;99;7888;src/main/java/org/jabref/gui/preftabs/TableColumnsTab.java;575;597;22;3;73;2040;331;-1;0;6,163
jabref-4.0;4.0;101;8228;src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java;155;193;38;3;72;600;145;2;1;4,138
jabref-4.0;4.0;101;8230;src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java;224;261;37;3;72;600;145;-1;0;4,138
jabref-4.0;4.0;103;8602;src/main/java/org/jabref/gui/keyboard/EmacsKeyBindings.java;458;482;24;3;73;1500;306;-1;0;4,902
jabref-4.0;4.0;105;8754;src/main/java/org/jabref/gui/importer/fetcher/SpringerFetcher.java;40;105;65;3;79;299;54;1;1;5,537
jabref-4.0;4.0;105;8759;src/main/java/org/jabref/gui/importer/fetcher/DOAJFetcher.java;40;101;61;3;79;296;55;1;1;5,382
jabref-4.0;4.0;106;8792;src/main/java/org/jabref/gui/importer/ZipFileChooser.java;225;238;13;3;78;404;74;1;1;5,459
jabref-4.0;4.0;106;8940;src/main/java/org/jabref/gui/importer/ImportCustomizationDialog.java;278;291;13;3;78;720;110;1;1;6,545
jabref-4.0;4.0;108;9101;src/main/java/org/jabref/gui/JabRefFrame.java;2352;2364;12;3;83;4800;808;2;1;5,941
jabref-4.0;4.0;108;9102;src/main/java/org/jabref/gui/JabRefFrame.java;2366;2376;10;3;83;4800;808;-1;0;5,941
jabref-4.0;4.0;109;9202;src/main/java/org/jabref/gui/SidePaneManager.java;224;236;12;3;83;418;128;2;1;3,266
jabref-4.0;4.0;109;9203;src/main/java/org/jabref/gui/SidePaneManager.java;238;250;12;3;83;418;128;-1;0;3,266
jabref-4.0;4.0;110;9235;src/main/java/org/jabref/gui/BasePanel.java;887;912;25;3;85;4260;930;-1;0;4,581
jabref-4.0;4.0;110;9236;src/main/java/org/jabref/gui/BasePanel.java;914;938;24;3;85;4260;930;-1;0;4,581
jabref-4.0;4.0;112;9341;src/main/java/org/jabref/gui/push/PushToVim.java;63;110;47;3;73;288;57;1;1;5,053
jabref-4.0;4.0;112;9380;src/main/java/org/jabref/gui/push/PushToEmacs.java;64;127;63;3;73;306;63;1;1;4,857
jabref-4.0;4.0;113;9439;src/main/java/org/jabref/gui/util/BindingsHelper.java;160;169;9;3;90;480;102;3;1;4,706
jabref-4.0;4.0;113;9441;src/main/java/org/jabref/gui/util/BindingsHelper.java;188;197;9;3;90;480;102;-1;0;4,706
jabref-4.0;4.0;113;9442;src/main/java/org/jabref/gui/util/BindingsHelper.java;200;209;9;3;90;480;102;-1;0;4,706
jabref-4.0;4.0;114;9483;src/main/java/org/jabref/gui/util/component/JTextFieldWithPlaceholder.java;49;68;19;3;84;425;32;1;1;13,281
jabref-4.0;4.0;114;9523;src/main/java/org/jabref/gui/util/component/JTextAreaWithPlaceholder.java;51;68;17;3;84;421;32;1;1;13,156
jabref-4.0;4.0;115;9570;src/main/java/org/jabref/gui/util/comparator/IconComparator.java;22;48;26;3;73;109;33;1;1;3,303
jabref-4.0;4.0;115;9571;src/main/java/org/jabref/gui/util/comparator/RankingFieldComparator.java;19;41;22;3;73;80;29;1;1;2,759
jabref-4.0;4.0;116;9695;src/main/java/org/jabref/gui/externalfiles/DroppedFileHandler.java;126;169;43;3;76;960;215;2;1;4,465
jabref-4.0;4.0;116;9697;src/main/java/org/jabref/gui/externalfiles/DroppedFileHandler.java;177;219;42;3;76;960;215;-1;0;4,465
jabref-4.1;4.1;1;2713;src/test/java/org/jabref/gui/autocompleter/DefaultAutoCompleterTest.java;113;123;10;1;100;318;41;1;1;7,756
jabref-4.1;4.1;1;2758;src/test/java/org/jabref/gui/autocompleter/FieldValueSuggestionProviderTest.java;112;122;10;1;100;348;44;1;1;7,909
jabref-4.1;4.1;2;8366;src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditorViewModel.java;273;297;24;1;100;540;124;1;1;4,355
jabref-4.1;4.1;2;9951;src/main/java/org/jabref/gui/externalfiles/DownloadExternalFile.java;311;335;24;1;100;540;158;1;1;3,418
jabref-4.1;4.1;3;8482;src/main/java/org/jabref/gui/fieldeditors/TextField.java;102;113;11;1;100;259;74;1;1;3,5
jabref-4.1;4.1;3;8519;src/main/java/org/jabref/gui/fieldeditors/TextArea.java;111;121;10;1;100;229;61;1;1;3,754
jabref-4.1;4.1;4;9071;src/main/java/org/jabref/gui/importer/ImportInspectionDialog.java;1256;1265;9;1;100;3900;626;3;1;6,23
jabref-4.1;4.1;4;9076;src/main/java/org/jabref/gui/importer/ImportInspectionDialog.java;1344;1353;9;1;100;3900;626;-1;0;6,23
jabref-4.1;4.1;5;9673;src/main/java/org/jabref/gui/util/BindingsHelper.java;210;219;9;1;100;600;136;5;1;4,412
jabref-4.1;4.1;5;9676;src/main/java/org/jabref/gui/util/BindingsHelper.java;250;259;9;1;100;600;136;-1;0;4,412
jabref-4.1;4.1;1;203;src/test/java/org/jabref/logic/l10n/LocalizationParser.java;132;150;18;2;100;660;149;4;1;4,43
jabref-4.1;4.1;1;204;src/test/java/org/jabref/logic/l10n/LocalizationParser.java;152;170;18;2;100;660;149;-1;0;4,43
jabref-4.1;4.1;2;1254;src/test/java/org/jabref/logic/importer/fileformat/BibtexParserTest.java;153;166;13;2;100;3600;341;36;1;10,557
jabref-4.1;4.1;2;1275;src/test/java/org/jabref/logic/importer/fileformat/BibtexParserTest.java;535;548;13;2;100;3600;341;-1;0;10,557
jabref-4.1;4.1;3;1584;src/test/java/org/jabref/logic/xmp/XMPUtilTest.java;910;973;63;2;100;3420;365;7;1;9,37
jabref-4.1;4.1;3;1585;src/test/java/org/jabref/logic/xmp/XMPUtilTest.java;976;1039;63;2;100;3420;365;-1;0;9,37
jabref-4.1;4.1;4;2049;src/test/java/org/jabref/model/TreeNodeTest.java;176;188;12;2;100;1140;176;8;1;6,477
jabref-4.1;4.1;4;2050;src/test/java/org/jabref/model/TreeNodeTest.java;191;203;12;2;100;1140;176;-1;0;6,477
jabref-4.1;4.1;5;2053;src/test/java/org/jabref/model/TreeNodeTest.java;228;238;10;2;100;1140;176;-1;0;6,477
jabref-4.1;4.1;5;2056;src/test/java/org/jabref/model/TreeNodeTest.java;255;265;10;2;100;1140;176;-1;0;6,477
jabref-4.1;4.1;6;2692;src/test/java/org/jabref/gui/groups/GroupNodeViewModelTest.java;95;107;12;2;100;540;69;5;1;7,826
jabref-4.1;4.1;6;2695;src/test/java/org/jabref/gui/groups/GroupNodeViewModelTest.java;140;152;12;2;100;540;69;-1;0;7,826
jabref-4.1;4.1;6;2694;src/test/java/org/jabref/gui/groups/GroupNodeViewModelTest.java;125;137;12;2;100;540;69;-1;0;7,826
jabref-4.1;4.1;6;2693;src/test/java/org/jabref/gui/groups/GroupNodeViewModelTest.java;110;122;12;2;100;540;69;-1;0;7,826
jabref-4.1;4.1;8;3057;src/main/java/org/jabref/preferences/JabRefPreferences.java;1557;1567;10;2;100;2460;465;3;1;5,29
jabref-4.1;4.1;8;3058;src/main/java/org/jabref/preferences/JabRefPreferences.java;1569;1579;10;2;100;2460;465;-1;0;5,29
jabref-4.1;4.1;9;3215;src/main/java/org/jabref/logic/journals/AbbreviationParser.java;68;78;10;2;100;304;57;1;1;5,333
jabref-4.1;4.1;9;4719;src/main/java/org/jabref/logic/protectedterms/ProtectedTermsParser.java;76;86;10;2;100;295;51;3;1;5,784
jabref-4.1;4.1;10;3485;src/main/java/org/jabref/logic/exporter/OpenOfficeDocumentCreator.java;96;109;13;2;100;265;51;3;1;5,196
jabref-4.1;4.1;10;3554;src/main/java/org/jabref/logic/exporter/OpenDocumentSpreadsheetCreator.java;114;127;13;2;100;409;57;3;1;7,175
jabref-4.1;4.1;11;3487;src/main/java/org/jabref/logic/exporter/OpenOfficeDocumentCreator.java;118;134;16;2;100;265;51;-1;0;5,196
jabref-4.1;4.1;11;3556;src/main/java/org/jabref/logic/exporter/OpenDocumentSpreadsheetCreator.java;136;152;16;2;100;409;57;-1;0;7,175
jabref-4.1;4.1;12;4414;src/main/java/org/jabref/logic/importer/fileformat/CustomImporter.java;60;72;12;2;100;198;45;1;1;4,4
jabref-4.1;4.1;12;5605;src/main/java/org/jabref/model/entry/ParsedEntryLink.java;44;53;9;2;100;85;25;1;1;3,4
jabref-4.1;4.1;13;4685;src/main/java/org/jabref/logic/citationstyle/CitationStyle.java;197;207;10;2;100;286;85;1;1;3,365
jabref-4.1;4.1;13;5766;src/main/java/org/jabref/model/entry/KeywordList.java;182;191;9;2;100;249;85;1;1;2,929
jabref-4.1;4.1;13;5795;src/main/java/org/jabref/model/search/matchers/MatcherSet.java;14;26;12;2;100;71;18;1;1;3,944
jabref-4.1;4.1;14;5129;src/main/java/org/jabref/logic/util/BracketedPattern.java;938;955;17;2;100;2880;717;2;1;4,017
jabref-4.1;4.1;14;5131;src/main/java/org/jabref/logic/util/BracketedPattern.java;988;1002;14;2;100;2880;717;-1;0;4,017
jabref-4.1;4.1;15;5271;src/main/java/org/jabref/model/entry/Author.java;151;164;13;2;100;540;138;1;1;3,913
jabref-4.1;4.1;15;8326;src/main/java/org/jabref/gui/externalfiletype/ExternalFileType.java;210;221;11;2;100;266;83;1;1;3,205
